2024-12-28 17:53:56 - Model: SimpleCNN_1228_UE
2024-12-28 17:53:56 - Learning rate: 0.001
2024-12-28 17:53:56 - Number of epochs: 64
2024-12-28 17:53:56 - Train batch size: 64
2024-12-28 17:53:56 - Test batch size: 64
2024-12-28 17:53:56 - Federated learning epochs: 100
2024-12-28 17:53:56 - Number of clients: 10
2024-12-28 17:54:23 - Before train, fl0Client4 gNB_test Accuracy  49.44 %
2024-12-28 17:54:25 - Before train, fl0Client4 client_test Accuracy  48.0 %
2024-12-28 17:54:33 - running Epoch:0, round:15,avg_loss is 0.043300144374370575
2024-12-28 17:54:36 - running Epoch:1, round:15,avg_loss is 0.0
2024-12-28 17:54:39 - running Epoch:2, round:15,avg_loss is 0.0
2024-12-28 17:54:42 - running Epoch:3, round:15,avg_loss is 0.0
2024-12-28 17:54:45 - running Epoch:4, round:15,avg_loss is 0.0
2024-12-28 17:54:48 - running Epoch:5, round:15,avg_loss is 0.0
2024-12-28 17:54:51 - running Epoch:6, round:15,avg_loss is 0.0
2024-12-28 17:54:54 - running Epoch:7, round:15,avg_loss is 0.0
2024-12-28 17:54:57 - running Epoch:8, round:15,avg_loss is 0.0
2024-12-28 17:55:00 - running Epoch:9, round:15,avg_loss is 0.0
2024-12-28 17:55:03 - running Epoch:10, round:15,avg_loss is 0.0
2024-12-28 17:55:05 - running Epoch:11, round:15,avg_loss is 0.0
2024-12-28 17:55:09 - running Epoch:12, round:15,avg_loss is 0.0
2024-12-28 17:55:12 - running Epoch:13, round:15,avg_loss is 0.0
2024-12-28 17:55:14 - running Epoch:14, round:15,avg_loss is 0.0
2024-12-28 17:55:17 - running Epoch:15, round:15,avg_loss is 0.0
2024-12-28 17:55:20 - running Epoch:16, round:15,avg_loss is 0.0
2024-12-28 17:55:23 - running Epoch:17, round:15,avg_loss is 0.0
2024-12-28 17:55:27 - running Epoch:18, round:15,avg_loss is 0.0
2024-12-28 17:55:30 - running Epoch:19, round:15,avg_loss is 0.0
2024-12-28 17:55:33 - running Epoch:20, round:15,avg_loss is 0.0
2024-12-28 17:55:36 - running Epoch:21, round:15,avg_loss is 0.0
2024-12-28 17:55:39 - running Epoch:22, round:15,avg_loss is 0.0
2024-12-28 17:55:42 - running Epoch:23, round:15,avg_loss is 0.0
2024-12-28 17:55:45 - running Epoch:24, round:15,avg_loss is 0.0
2024-12-28 17:55:48 - running Epoch:25, round:15,avg_loss is 0.0
2024-12-28 17:55:51 - running Epoch:26, round:15,avg_loss is 0.0
2024-12-28 17:55:54 - running Epoch:27, round:15,avg_loss is 0.0
2024-12-28 17:55:57 - running Epoch:28, round:15,avg_loss is 0.0
2024-12-28 17:56:00 - running Epoch:29, round:15,avg_loss is 0.0
2024-12-28 17:56:03 - running Epoch:30, round:15,avg_loss is 0.0
2024-12-28 17:56:06 - running Epoch:31, round:15,avg_loss is 0.0
2024-12-28 17:56:09 - running Epoch:32, round:15,avg_loss is 0.0
2024-12-28 17:56:12 - running Epoch:33, round:15,avg_loss is 0.0
2024-12-28 17:56:15 - running Epoch:34, round:15,avg_loss is 0.0
2024-12-28 17:56:18 - running Epoch:35, round:15,avg_loss is 0.0
2024-12-28 17:56:20 - running Epoch:36, round:15,avg_loss is 0.0
2024-12-28 17:56:23 - running Epoch:37, round:15,avg_loss is 0.0
2024-12-28 17:56:26 - running Epoch:38, round:15,avg_loss is 0.0
2024-12-28 17:56:29 - running Epoch:39, round:15,avg_loss is 0.0
2024-12-28 17:56:32 - running Epoch:40, round:15,avg_loss is 0.0
2024-12-28 17:56:36 - running Epoch:41, round:15,avg_loss is 0.0
2024-12-28 17:56:38 - running Epoch:42, round:15,avg_loss is 0.0
2024-12-28 17:56:41 - running Epoch:43, round:15,avg_loss is 0.0
2024-12-28 17:56:44 - running Epoch:44, round:15,avg_loss is 0.0
2024-12-28 17:56:47 - running Epoch:45, round:15,avg_loss is 0.0
2024-12-28 17:56:50 - running Epoch:46, round:15,avg_loss is 0.0
2024-12-28 17:56:53 - running Epoch:47, round:15,avg_loss is 0.0
2024-12-28 17:56:56 - running Epoch:48, round:15,avg_loss is 0.0
2024-12-28 17:56:59 - running Epoch:49, round:15,avg_loss is 0.0
2024-12-28 17:57:02 - running Epoch:50, round:15,avg_loss is 0.0
2024-12-28 17:57:05 - running Epoch:51, round:15,avg_loss is 0.0
2024-12-28 17:57:08 - running Epoch:52, round:15,avg_loss is 0.0
2024-12-28 17:57:11 - running Epoch:53, round:15,avg_loss is 0.0
2024-12-28 17:57:14 - running Epoch:54, round:15,avg_loss is 0.0
2024-12-28 17:57:17 - running Epoch:55, round:15,avg_loss is 0.0
2024-12-28 17:57:20 - running Epoch:56, round:15,avg_loss is 0.0
2024-12-28 17:57:23 - running Epoch:57, round:15,avg_loss is 0.0
2024-12-28 17:57:26 - running Epoch:58, round:15,avg_loss is 0.0
2024-12-28 17:57:29 - running Epoch:59, round:15,avg_loss is 0.0
2024-12-28 17:57:32 - running Epoch:60, round:15,avg_loss is 0.0
2024-12-28 17:57:35 - running Epoch:61, round:15,avg_loss is 0.0
2024-12-28 17:57:38 - running Epoch:62, round:15,avg_loss is 0.0
2024-12-28 17:57:41 - running Epoch:63, round:15,avg_loss is 0.0
2024-12-28 17:57:42 - fl0Client4 Test Accuracy  100.0 %
2024-12-28 17:57:50 - Before train, fl0Client1 gNB_test Accuracy  49.0 %
2024-12-28 17:57:51 - Before train, fl0Client1 client_test Accuracy  51.2 %
2024-12-28 17:57:55 - running Epoch:0, round:15,avg_loss is 0.04328954592347145
2024-12-28 17:57:58 - running Epoch:1, round:15,avg_loss is 0.0
2024-12-28 17:58:01 - running Epoch:2, round:15,avg_loss is 0.0
2024-12-28 17:58:03 - running Epoch:3, round:15,avg_loss is 0.0
2024-12-28 17:58:06 - running Epoch:4, round:15,avg_loss is 0.0
2024-12-28 17:58:09 - running Epoch:5, round:15,avg_loss is 0.0
2024-12-28 17:58:12 - running Epoch:6, round:15,avg_loss is 0.0
2024-12-28 17:58:15 - running Epoch:7, round:15,avg_loss is 0.0
2024-12-28 17:58:19 - running Epoch:8, round:15,avg_loss is 0.0
2024-12-28 17:58:22 - running Epoch:9, round:15,avg_loss is 0.0
2024-12-28 17:58:25 - running Epoch:10, round:15,avg_loss is 0.0
2024-12-28 17:58:28 - running Epoch:11, round:15,avg_loss is 0.0
2024-12-28 17:58:31 - running Epoch:12, round:15,avg_loss is 0.0
2024-12-28 17:58:34 - running Epoch:13, round:15,avg_loss is 0.0
2024-12-28 17:58:37 - running Epoch:14, round:15,avg_loss is 0.0
2024-12-28 17:58:40 - running Epoch:15, round:15,avg_loss is 0.0
2024-12-28 17:58:43 - running Epoch:16, round:15,avg_loss is 0.0
2024-12-28 17:58:46 - running Epoch:17, round:15,avg_loss is 0.0
2024-12-28 17:58:49 - running Epoch:18, round:15,avg_loss is 0.0
2024-12-28 17:58:52 - running Epoch:19, round:15,avg_loss is 0.0
2024-12-28 17:58:55 - running Epoch:20, round:15,avg_loss is 0.0
2024-12-28 17:58:58 - running Epoch:21, round:15,avg_loss is 0.0
2024-12-28 17:59:01 - running Epoch:22, round:15,avg_loss is 0.0
2024-12-28 17:59:04 - running Epoch:23, round:15,avg_loss is 0.0
2024-12-28 17:59:07 - running Epoch:24, round:15,avg_loss is 0.0
2024-12-28 17:59:10 - running Epoch:25, round:15,avg_loss is 0.0
2024-12-28 17:59:13 - running Epoch:26, round:15,avg_loss is 0.0
2024-12-28 17:59:16 - running Epoch:27, round:15,avg_loss is 0.0
2024-12-28 17:59:19 - running Epoch:28, round:15,avg_loss is 0.0
2024-12-28 17:59:22 - running Epoch:29, round:15,avg_loss is 0.0
2024-12-28 17:59:25 - running Epoch:30, round:15,avg_loss is 0.0
2024-12-28 17:59:28 - running Epoch:31, round:15,avg_loss is 0.0
2024-12-28 17:59:31 - running Epoch:32, round:15,avg_loss is 0.0
2024-12-28 17:59:34 - running Epoch:33, round:15,avg_loss is 0.0
2024-12-28 17:59:37 - running Epoch:34, round:15,avg_loss is 0.0
2024-12-28 17:59:40 - running Epoch:35, round:15,avg_loss is 0.0
